ASN00008296,20030101,TMAX,370,,,a,
ASN00008296,20030101,TMIN,150,,,a,
ASN00008296,20030101,PRCP,0,,,a,
ASN00025541,20030101,PRCP,0,,,a,
ASN00026012,20030101,PRCP,10,,,a,
ASN00004036,20030101,PRCP,0,,,a,
USC00169480,20030101,PRCP,84,,,0,0800
USC00169480,20030101,SNOW,0,P,,0,
USC00169480,20030101,SNWD,0,P,,0,
RSM00034321,20030101,TMAX,-90,,,r,
RSM00034321,20030101,TMIN,-154,,,r,
RSM00034321,20030101,PRCP,0,,,r,
RSM00034321,20030101,TAVG,-127,,,r,
USC00166466,20030101,PRCP,91,,,0,0800
USC00166466,20030101,SNOW,0,P,,0,
USC00166466,20030101,SNWD,0,P,,0,
ASN00008275,20030101,PRCP,0,,,a,
ASN00024580,20030101,TMAX,199,,,a,
ASN00024580,20030101,TMIN,120,,,a,
ASN00024580,20030101,PRCP,2,,,a,
ASN00024580,20030101,TAVG,159,H,,S,
ASN00054123,20030101,PRCP,0,,,a,
USC00150804,20030101,PRCP,249,,,0,0700
USC00150804,20030101,SNOW,0,P,,0,
USC00150804,20030101,SNWD,0,P,,0,
RSM00029866,20030101,TMAX,-141,,,r,
RSM00029866,20030101,TMIN,-343,,,r,
RSM00029866,20030101,PRCP,0,,,r,
RSM00029866,20030101,TAVG,-256,,,r,
RSM00028367,20030101,TMAX,-82,,,r,
RSM00028367,20030101,TMIN,-158,,,r,
RSM00028367,20030101,PRCP,19,,,r,
RSM00028367,20030101,TAVG,-108,,,r,
USC00133980,20030101,TMAX,17,,,0,0700
USC00133980,20030101,TMIN,-89,,,0,0700
USC00133980,20030101,TOBS,-39,,,0,0700
USC00133980,20030101,PRCP,0,P,,0,0700
USC00133980,20030101,SNOW,0,P,,0,
USC00133980,20030101,SNWD,0,P,,0,
RSM00023909,20030101,TMAX,-49,,,S,
RSM00023909,20030101,TAVG,-168,H,,S,
RSM00025744,20030101,TMAX,-266,,,E,
RSM00025744,20030101,TMIN,-341,,,E,
RSM00025744,20030101,PRCP,0,,,E,
USC00110187,20030101,TMAX,28,,,0,1600
USC00110187,20030101,TMIN,17,,,0,1600
USC00110187,20030101,TOBS,22,,,0,1600
USC00110187,20030101,PRCP,13,,,0,1600
USC00110187,20030101,SNOW,0,P,,0,
USC00110187,20030101,SNWD,0,P,,0,
USC00099466,20030101,TMAX,156,,,0,0700
USC00099466,20030101,TMIN,67,,,0,0700
USC00099466,20030101,TOBS,117,,,0,0700
USC00099466,20030101,PRCP,483,,,0,0700
USC00099466,20030101,SNOW,0,P,,0,
USC00099466,20030101,SNWD,0,P,,0,
USC00109601,20030101,TMAX,-11,,,0,1800
USC00109601,20030101,TMIN,-100,,,0,1800
USC00109601,20030101,TOBS,-100,,,0,1800
USC00109601,20030101,PRCP,43,,,0,1800
USC00109601,20030101,SNOW,203,,,0,
USC00109601,20030101,SNWD,508,,,0,
RQW00011630,20030101,TMAX,289,,,X,
RQW00011630,20030101,TMIN,239,,,X,
RQW00011630,20030101,PRCP,28,,,0,2400
RQW00011630,20030101,SNOW,0,P,,0,
RQW00011630,20030101,SNWD,0,P,,0,
RQW00011630,20030101,AWND,60,,,X,
RQW00011630,20030101,PGTM,1647,,,X,
RQW00011630,20030101,WDFG,110,,,X,
RQW00011630,20030101,WSFG,112,,,X,
RQW00011630,20030101,WT16,1,,,X,
RQW00011630,20030101,WV20,1,,,X,
USC00093578,20030101,TMAX,194,,,0,0800
USC00093578,20030101,TMIN,128,,,0,0800
USC00093578,20030101,TOBS,128,,,0,0800
USC00093578,20030101,PRCP,267,,,0,0800
USC00093578,20030101,SNOW,0,P,,0,
USC00093578,20030101,SNWD,0,P,,0,
USC00091266,20030101,TMAX,206,,,0,0700
USC00091266,20030101,TMIN,106,,,0,0700
USC00091266,20030101,TOBS,144,,,0,0700
USC00091266,20030101,PRCP,150,,,0,0700
USC00091266,20030101,SNOW,0,P,,0,
USC00091266,20030101,SNWD,0,P,,0,
USC00093060,20030101,TMAX,167,,,0,0700
USC00093060,20030101,TMIN,22,,,0,0700
USC00093060,20030101,TOBS,122,,,0,0700
USC00093060,20030101,PRCP,114,,,0,0700
USC00093060,20030101,SNOW,0,P,,0,
USC00093060,20030101,SNWD,0,P,,0,
RQC00660948,20030101,PRCP,0,,,0,0600
RQC00660948,20030101,SNOW,0,P,,0,
RQC00660948,20030101,SNWD,0,P,,0,
POE00100960,20030101,PRCP,140,,,E,
ASN00052010,20030101,PRCP,0,,,a,
PLM00012205,20030101,TMIN,-105,,,S,
PLM00012205,20030101,PRCP,0,D,,S,
PLM00012205,20030101,TAVG,-68,H,,S,
USC00052934,20030101,PRCP,0,,,0,0630
USC00052934,20030101,SNOW,0,,,0,
USC00052934,20030101,SNWD,0,,,0,
USC00053500,20030101,TMAX,-11,,,0,1700
USC00053500,20030101,TMIN,-78,,,0,1700
USC00053500,20030101,TOBS,-61,,,0,1700
USC00053500,20030101,PRCP,25,,,0,1700
NLE00109378,20030101,PRCP,154,,,E,
NLE00109378,20030101,SNWD,0,,,E,
NOE00109640,20030101,TMAX,14,,,E,
NOE00109640,20030101,TMIN,-30,,,E,
NOE00109640,20030101,PRCP,0,,,E,
NOE00109640,20030101,SNWD,0,,,E,
NLE00109328,20030101,PRCP,125,,,E,
NLE00109328,20030101,SNWD,0,,,E,
NLE00109258,20030101,PRCP,114,,,E,
NLE00109258,20030101,SNWD,0,,,E,
NLE00101933,20030101,PRCP,168,,,E,
NLE00101933,20030101,SNWD,0,,,E,
NLE00109144,20030101,PRCP,168,,,E,
NLE00109144,20030101,SNWD,0,,,E,
USC00027281,20030101,TMAX,172,,,0,0700
USC00027281,20030101,TMIN,11,,,0,0700
USC00027281,20030101,TOBS,33,,,0,0700
USC00027281,20030101,PRCP,0,,,0,0700
USC00027281,20030101,SNOW,0,P,,0,
USC00027281,20030101,SNWD,0,P,,0,
USC00027281,20030101,EVAP,25,,,0,0700
USC00027281,20030101,MNPN,28,,,0,
USC00027281,20030101,MXPN,144,,,0,
USC00027281,20030101,WDMV,27,,,0,
USC00028650,20030101,PRCP,0,P,,0,0800
USC00028650,20030101,SNOW,0,P,,0,
USC00028650,20030101,SNWD,0,P,,0,
